GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,21900558,663,201935,James Harden,1610612745,Houston Rockets,4,5,48,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-174,186,1,0,20200108,ATL,HOU
Shot Chart Detail,21900558,714,201935,James Harden,1610612745,Houston Rockets,4,2,54,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-116,235,1,0,20200108,ATL,HOU
Shot Chart Detail,21900558,721,201935,James Harden,1610612745,Houston Rockets,4,1,47,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-109,252,1,0,20200108,ATL,HOU
Shot Chart Detail,21900558,730,201935,James Harden,1610612745,Houston Rockets,4,0,59,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-147,246,1,0,20200108,ATL,HOU
Shot Chart Detail,21900566,14,201935,James Harden,1610612745,Houston Rockets,1,10,59,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-3,15,1,1,20200109,OKC,HOU
Shot Chart Detail,21900566,35,201935,James Harden,1610612745,Houston Rockets,1,8,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-157,216,1,0,20200109,OKC,HOU
Shot Chart Detail,21900566,54,201935,James Harden,1610612745,Houston Rockets,1,7,29,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,140,220,1,0,20200109,OKC,HOU
Shot Chart Detail,21900566,64,201935,James Harden,1610612745,Houston Rockets,1,6,14,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-19,263,1,0,20200109,OKC,HOU
Shot Chart Detail,21900566,78,201935,James Harden,1610612745,Houston Rockets,1,5,16,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-24,29,1,0,20200109,OKC,HOU
Shot Chart Detail,21900566,96,201935,James Harden,1610612745,Houston Rockets,1,3,50,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-190,189,1,0,20200109,OKC,HOU
Shot Chart Detail,21900566,219,201935,James Harden,1610612745,Houston Rockets,2,7,18,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-25,54,1,0,20200109,OKC,HOU
Shot Chart Detail,21900566,235,201935,James Harden,1610612745,Houston Rockets,2,5,20,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,21,1,0,20200109,OKC,HOU
Shot Chart Detail,21900566,242,201935,James Harden,1610612745,Houston Rockets,2,5,10,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-19,32,1,0,20200109,OKC,HOU
Shot Chart Detail,21900566,264,201935,James Harden,1610612745,Houston Rockets,2,3,6,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,23,1,0,20200109,OKC,HOU
Shot Chart Detail,21900566,275,201935,James Harden,1610612745,Houston Rockets,2,2,19,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,97,236,1,0,20200109,OKC,HOU
Shot Chart Detail,21900566,306,201935,James Harden,1610612745,Houston Rockets,2,0,26,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,233,117,1,1,20200109,OKC,HOU
Shot Chart Detail,21900566,315,201935,James Harden,1610612745,Houston Rockets,3,11,48,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-38,30,1,1,20200109,OKC,HOU
Shot Chart Detail,21900566,320,201935,James Harden,1610612745,Houston Rockets,3,10,43,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-26,3,1,1,20200109,OKC,HOU
Shot Chart Detail,21900566,324,201935,James Harden,1610612745,Houston Rockets,3,10,15,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,121,234,1,0,20200109,OKC,HOU
Shot Chart Detail,21900566,379,201935,James Harden,1610612745,Houston Rockets,3,5,38,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,164,246,1,1,20200109,OKC,HOU
Shot Chart Detail,21900566,395,201935,James Harden,1610612745,Houston Rockets,3,3,49,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,186,189,1,0,20200109,OKC,HOU
Shot Chart Detail,21900577,28,201935,James Harden,1610612745,Houston Rockets,1,9,56,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-25,263,1,0,20200111,HOU,MIN
Shot Chart Detail,21900577,37,201935,James Harden,1610612745,Houston Rockets,1,9,1,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,18,68,1,0,20200111,HOU,MIN
Shot Chart Detail,21900577,47,201935,James Harden,1610612745,Houston Rockets,1,8,8,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,-1,1,0,20200111,HOU,MIN
Shot Chart Detail,21900577,63,201935,James Harden,1610612745,Houston Rockets,1,6,57,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-3,41,1,1,20200111,HOU,MIN
Shot Chart Detail,21900577,94,201935,James Harden,1610612745,Houston Rockets,1,5,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,68,260,1,0,20200111,HOU,MIN
Shot Chart Detail,21900577,99,201935,James Harden,1610612745,Houston Rockets,1,4,46,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-19,6,1,0,20200111,HOU,MIN
Shot Chart Detail,21900577,272,201935,James Harden,1610612745,Houston Rockets,2,6,30,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-148,239,1,1,20200111,HOU,MIN
Shot Chart Detail,21900577,310,201935,James Harden,1610612745,Houston Rockets,2,4,42,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-158,201,1,1,20200111,HOU,MIN
Shot Chart Detail,21900577,316,201935,James Harden,1610612745,Houston Rockets,2,4,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,-5,1,1,20200111,HOU,MIN
Shot Chart Detail,21900577,382,201935,James Harden,1610612745,Houston Rockets,2,0,33,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,112,252,1,1,20200111,HOU,MIN
Shot Chart Detail,21900577,388,201935,James Harden,1610612745,Houston Rockets,2,0,0,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,5,1,1,20200111,HOU,MIN
Shot Chart Detail,21900577,423,201935,James Harden,1610612745,Houston Rockets,3,10,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-87,276,1,0,20200111,HOU,MIN
Shot Chart Detail,21900577,448,201935,James Harden,1610612745,Houston Rockets,3,8,48,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,154,205,1,0,20200111,HOU,MIN
Shot Chart Detail,21900577,480,201935,James Harden,1610612745,Houston Rockets,3,6,24,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-130,225,1,1,20200111,HOU,MIN
Shot Chart Detail,21900577,498,201935,James Harden,1610612745,Houston Rockets,3,5,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-76,262,1,1,20200111,HOU,MIN
Shot Chart Detail,21900577,517,201935,James Harden,1610612745,Houston Rockets,3,3,32,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,54,261,1,0,20200111,HOU,MIN
Shot Chart Detail,21900577,521,201935,James Harden,1610612745,Houston Rockets,3,2,54,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,2,92,1,0,20200111,HOU,MIN
Shot Chart Detail,21900600,16,201935,James Harden,1610612745,Houston Rockets,1,11,9,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,11,159,1,1,20200114,MEM,HOU
Shot Chart Detail,21900600,42,201935,James Harden,1610612745,Houston Rockets,1,8,55,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-191,172,1,1,20200114,MEM,HOU
Shot Chart Detail,21900600,52,201935,James Harden,1610612745,Houston Rockets,1,8,5,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-181,180,1,1,20200114,MEM,HOU
Shot Chart Detail,21900600,56,201935,James Harden,1610612745,Houston Rockets,1,7,35,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-6,34,1,0,20200114,MEM,HOU
Shot Chart Detail,21900600,60,201935,James Harden,1610612745,Houston Rockets,1,6,57,Missed Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,226,-3,1,0,20200114,MEM,HOU
Shot Chart Detail,21900600,74,201935,James Harden,1610612745,Houston Rockets,1,6,6,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,6,57,1,1,20200114,MEM,HOU
Shot Chart Detail,21900600,94,201935,James Harden,1610612745,Houston Rockets,1,4,12,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20200114,MEM,HOU
Shot Chart Detail,21900600,101,201935,James Harden,1610612745,Houston Rockets,1,3,3,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,0,54,1,1,20200114,MEM,HOU
Shot Chart Detail,21900600,192,201935,James Harden,1610612745,Houston Rockets,2,8,50,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,60,260,1,0,20200114,MEM,HOU
Shot Chart Detail,21900600,198,201935,James Harden,1610612745,Houston Rockets,2,8,14,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,140,214,1,0,20200114,MEM,HOU
Shot Chart Detail,21900600,214,201935,James Harden,1610612745,Houston Rockets,2,6,27,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-30,36,1,0,20200114,MEM,HOU
Shot Chart Detail,21900600,233,201935,James Harden,1610612745,Houston Rockets,2,5,35,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-202,149,1,0,20200114,MEM,HOU
Shot Chart Detail,21900600,273,201935,James Harden,1610612745,Houston Rockets,2,3,36,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,62,264,1,0,20200114,MEM,HOU
Shot Chart Detail,21900600,280,201935,James Harden,1610612745,Houston Rockets,2,3,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-217,125,1,0,20200114,MEM,HOU
Shot Chart Detail,21900600,299,201935,James Harden,1610612745,Houston Rockets,2,2,6,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,119,233,1,1,20200114,MEM,HOU
Shot Chart Detail,21900600,311,201935,James Harden,1610612745,Houston Rockets,2,0,51,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,-5,1,0,20200114,MEM,HOU
Shot Chart Detail,21900600,315,201935,James Harden,1610612745,Houston Rockets,2,0,39,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-208,144,1,0,20200114,MEM,HOU
Shot Chart Detail,21900600,320,201935,James Harden,1610612745,Houston Rockets,2,0,9,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-40,54,1,1,20200114,MEM,HOU
Shot Chart Detail,21900600,347,201935,James Harden,1610612745,Houston Rockets,3,11,36,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,161,192,1,0,20200114,MEM,HOU
Shot Chart Detail,21900600,354,201935,James Harden,1610612745,Houston Rockets,3,10,39,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,17,1,1,20200114,MEM,HOU
Shot Chart Detail,21900600,363,201935,James Harden,1610612745,Houston Rockets,3,9,28,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-52,257,1,1,20200114,MEM,HOU
Shot Chart Detail,21900600,372,201935,James Harden,1610612745,Houston Rockets,3,8,23,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,11,1,0,20200114,MEM,HOU
Shot Chart Detail,21900600,374,201935,James Harden,1610612745,Houston Rockets,3,8,22,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,6,1,0,20200114,MEM,HOU
Shot Chart Detail,21900600,378,201935,James Harden,1610612745,Houston Rockets,3,8,14,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,82,248,1,0,20200114,MEM,HOU
Shot Chart Detail,21900600,398,201935,James Harden,1610612745,Houston Rockets,3,6,43,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-18,41,1,0,20200114,MEM,HOU
Shot Chart Detail,21900600,419,201935,James Harden,1610612745,Houston Rockets,3,5,28,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,17,1,1,20200114,MEM,HOU
Shot Chart Detail,21900600,452,201935,James Harden,1610612745,Houston Rockets,3,2,37,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,155,192,1,0,20200114,MEM,HOU
Shot Chart Detail,21900600,463,201935,James Harden,1610612745,Houston Rockets,3,1,1,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-19,-1,1,1,20200114,MEM,HOU
Shot Chart Detail,21900600,472,201935,James Harden,1610612745,Houston Rockets,3,0,29,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-21,257,1,1,20200114,MEM,HOU
Shot Chart Detail,21900600,474,201935,James Harden,1610612745,Houston Rockets,3,0,0,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,119,267,1,0,20200114,MEM,HOU
Shot Chart Detail,21900600,541,201935,James Harden,1610612745,Houston Rockets,4,6,56,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,1,66,1,0,20200114,MEM,HOU
Shot Chart Detail,21900600,552,201935,James Harden,1610612745,Houston Rockets,4,6,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-187,164,1,0,20200114,MEM,HOU
Shot Chart Detail,21900600,556,201935,James Harden,1610612745,Houston Rockets,4,5,54,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-21,57,1,0,20200114,MEM,HOU
Shot Chart Detail,21900600,572,201935,James Harden,1610612745,Houston Rockets,4,5,10,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,11,22,1,0,20200114,MEM,HOU
Shot Chart Detail,21900600,580,201935,James Harden,1610612745,Houston Rockets,4,4,39,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,110,226,1,0,20200114,MEM,HOU
Shot Chart Detail,21900600,590,201935,James Harden,1610612745,Houston Rockets,4,4,5,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-51,51,1,0,20200114,MEM,HOU
Shot Chart Detail,21900600,631,201935,James Harden,1610612745,Houston Rockets,4,0,41,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-158,200,1,0,20200114,MEM,HOU
Shot Chart Detail,21900611,11,201935,James Harden,1610612745,Houston Rockets,1,11,37,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-40,257,1,1,20200115,HOU,POR
Shot Chart Detail,21900611,32,201935,James Harden,1610612745,Houston Rockets,1,9,47,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-50,48,1,0,20200115,HOU,POR
Shot Chart Detail,21900611,63,201935,James Harden,1610612745,Houston Rockets,1,8,4,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,8,1,1,20200115,HOU,POR
Shot Chart Detail,21900611,123,201935,James Harden,1610612745,Houston Rockets,1,4,33,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-34,60,1,0,20200115,HOU,POR
Shot Chart Detail,21900611,305,201935,James Harden,1610612745,Houston Rockets,2,4,25,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-90,249,1,0,20200115,HOU,POR
Shot Chart Detail,21900611,309,201935,James Harden,1610612745,Houston Rockets,2,4,11,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,7,1,0,20200115,HOU,POR
Shot Chart Detail,21900611,397,201935,James Harden,1610612745,Houston Rockets,3,10,24,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-31,9,1,1,20200115,HOU,POR
Shot Chart Detail,21900611,459,201935,James Harden,1610612745,Houston Rockets,3,4,59,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,70,50,1,0,20200115,HOU,POR
Shot Chart Detail,21900611,612,201935,James Harden,1610612745,Houston Rockets,4,6,47,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,149,219,1,0,20200115,HOU,POR
Shot Chart Detail,21900611,627,201935,James Harden,1610612745,Houston Rockets,4,5,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,50,263,1,0,20200115,HOU,POR
Shot Chart Detail,21900611,646,201935,James Harden,1610612745,Houston Rockets,4,3,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-69,272,1,0,20200115,HOU,POR
Shot Chart Detail,21900611,658,201935,James Harden,1610612745,Houston Rockets,4,2,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-173,194,1,0,20200115,HOU,POR
Shot Chart Detail,21900633,30,201935,James Harden,1610612745,Houston Rockets,1,10,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,33,260,1,0,20200118,HOU,LAL
Shot Chart Detail,21900633,78,201935,James Harden,1610612745,Houston Rockets,1,6,11,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,33,8,1,0,20200118,HOU,LAL
Shot Chart Detail,21900633,104,201935,James Harden,1610612745,Houston Rockets,1,4,59,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-123,228,1,1,20200118,HOU,LAL
Shot Chart Detail,21900633,130,201935,James Harden,1610612745,Houston Rockets,1,3,29,Missed Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,-15,1,0,20200118,HOU,LAL
Shot Chart Detail,21900633,251,201935,James Harden,1610612745,Houston Rockets,2,7,35,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-87,96,1,1,20200118,HOU,LAL
Shot Chart Detail,21900633,262,201935,James Harden,1610612745,Houston Rockets,2,6,42,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,8,1,1,20200118,HOU,LAL
Shot Chart Detail,21900633,337,201935,James Harden,1610612745,Houston Rockets,2,4,29,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,42,59,1,0,20200118,HOU,LAL
Shot Chart Detail,21900633,318,201935,James Harden,1610612745,Houston Rockets,2,3,25,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,6,1,1,20200118,HOU,LAL
Shot Chart Detail,21900633,325,201935,James Harden,1610612745,Houston Rockets,2,2,50,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-144,238,1,0,20200118,HOU,LAL
Shot Chart Detail,21900633,375,201935,James Harden,1610612745,Houston Rockets,2,0,1,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-5,78,1,0,20200118,HOU,LAL
Shot Chart Detail,21900633,439,201935,James Harden,1610612745,Houston Rockets,3,8,47,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-14,17,1,0,20200118,HOU,LAL
Shot Chart Detail,21900633,462,201935,James Harden,1610612745,Houston Rockets,3,7,34,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,180,234,1,0,20200118,HOU,LAL
Shot Chart Detail,21900633,483,201935,James Harden,1610612745,Houston Rockets,3,6,20,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,11,1,1,20200118,HOU,LAL
Shot Chart Detail,21900633,512,201935,James Harden,1610612745,Houston Rockets,3,4,20,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-32,17,1,0,20200118,HOU,LAL
